age,study_hours,class_attendance,sleep_hours,sleep_quality,exam_difficulty,facility_rating,exam_score
24,1.79,52.6,9.4,1,1,2,40.7
18,2.38,96.7,8.3,2,1,3,92.1
18,0.37,75,5.2,1,2,3,30.4
21,4.32,42.6,6.2,3,1,1,58.7
20,5.93,53.2,8.9,3,2,2,77.3
18,2.09,66.9,7.2,3,1,1,49.5
17,5.12,65.8,4.9,2,3,3,61.3
18,4.36,81.2,6.1,2,1,2,70.6
19,0.79,86.4,9.6,3,1,1,53.5
22,1.92,74.2,5.2,3,3,3,62.6
17,1.93,61.4,6.5,3,2,3,52
17,3.91,51.3,5.7,2,2,2,44.5
19,5.02,42.2,8.9,3,3,1,68.4
23,2.41,43.6,8.7,1,2,2,46.5
24,1.02,64.6,7.3,1,3,1,32
20,2.15,40.6,4.3,3,1,3,58.6
17,0.32,60.3,8.1,2,3,1,35
17,5.99,40.6,7.3,3,2,2,79.5
23,5.59,91.7,7.1,2,3,1,66.3
20,5.37,52.7,6.1,3,3,1,61.1
17,4.94,79.8,5.1,1,2,1,63.5
23,2.38,93.5,4.1,1,2,1,42.3
21,0.92,93.4,7.1,2,2,2,49.8
19,4.79,89.4,4.2,1,2,2,72.4
20,5.86,78,8.1,1,2,3,87.2
18,6.49,53.3,4.7,3,1,3,79.9
24,5.81,65.5,9.3,3,2,3,76.2
23,5.27,64.6,5.7,1,2,1,70.1
18,6.6,75.4,4.5,1,2,1,44.4
22,6.09,63.3,7.7,2,2,2,73.1
18,7.56,45.6,8.2,1,2,2,83.5
20,0.08,42.6,4.6,1,1,1,19.599
22,1.17,64.4,5.4,2,1,2,49.6
17,4.64,92.2,5.7,1,2,3,59.7
22,3.21,82.3,7.8,3,1,2,66.1
18,2.72,58.3,5.8,2,1,2,65
22,5.97,96.1,5,3,2,1,80.2
20,4.29,79.4,9.8,3,3,3,57.6
17,4.21,90.3,6,3,2,1,63.8
23,0.4,89.4,4.3,3,1,1,25.2
19,3.69,77.3,7.7,1,2,2,54.9
24,4.86,96.4,5.5,2,3,3,68.5
23,2.24,67,5.7,2,1,1,19.599
18,1.91,87.1,7.1,1,1,3,45.1
21,4.4,52.2,4.3,3,2,3,54.3
19,7.3,96.5,6.6,1,1,2,89.3
21,0.93,83.8,8.4,1,1,1,32.9
21,2.47,56.3,8,3,2,3,68.2
19,0.47,75.2,9,2,1,2,50.8
22,2.6,41.3,4.3,3,1,1,57.4
19,5.56,71.6,6.7,2,1,3,84.6
24,2.55,85.7,8.4,2,1,1,60.9
24,3.19,61.9,6.4,3,2,2,53.2
18,7.48,84.4,5.3,2,2,2,75.5
22,2.78,83.8,4.1,3,2,1,58.7
24,4.32,96.1,4.2,1,2,1,63.2
18,7.47,97.6,5.1,1,2,1,88
22,4.07,52.5,9.4,1,3,1,47.3
24,1.36,59.4,7.5,2,2,1,43.4
18,1.14,53.5,5.8,2,1,2,30.2
21,7.19,63.4,8.2,2,1,1,83.3
23,7.09,42.4,7,3,1,2,66.3
19,2.01,68.9,8.2,3,1,1,67.1
18,4.99,93.2,5.6,2,2,1,71.4
20,1.33,83.5,7.8,3,2,3,30.9
19,1.85,73.9,9.6,3,1,2,70.8
22,7.37,55,8.4,1,2,3,93.7
19,3.21,54.8,5.4,1,1,1,45.7
20,1.67,44.9,8.9,3,3,3,44.4
24,4.19,45,5.2,3,2,2,65.9
21,6.81,85.9,6,2,1,3,98.8
24,6.66,96.5,5.5,3,2,1,68.4
22,5.3,90.8,9.7,1,2,3,85.1
24,6.51,96.2,5.6,3,2,2,98.9
18,6.24,45,7.8,3,3,2,64.7
24,7.71,61.3,8,2,1,2,80.9
24,5.25,54.3,4.1,1,2,3,67
17,4.78,45.9,6,2,2,1,71.1
19,7.25,54.2,5.9,3,2,2,91.4
20,2.89,78.5,7.1,2,1,2,68
20,3.94,69,4.8,3,2,1,56.9
23,6.87,94.5,4.7,1,1,2,81.9
22,7.83,48,4.8,3,2,2,77.6
18,3.37,81,5.9,2,3,2,56.7
21,4.72,75.3,5.1,1,1,3,55
24,6.7,84.4,4.8,2,2,3,88
20,4.15,68.1,7.4,2,3,2,47.3
24,3.24,42.1,5.5,2,2,1,48.9
22,0.52,63.5,4.4,1,3,2,32
24,1.7,52.7,8.6,2,2,1,43.5
24,2.65,58.5,4.5,3,2,3,46.7
17,3.21,53.5,9.2,2,2,1,41.6
23,6.21,78,5.6,3,3,1,89.6
18,1.33,95.4,9.9,1,2,3,66.3
23,0.58,48.8,6.7,2,1,1,28.4
23,4.7,63.3,7.7,1,2,3,82.6
19,0.08,57.2,5.9,1,1,3,46.7
17,7.45,46.9,4.3,2,2,1,71.4
20,2.05,64,8.9,3,2,2,38.6
19,6.67,87.8,5.9,2,1,1,63.2
21,3.04,56.5,7.4,1,1,3,59.9
17,7.91,55.6,8.7,1,2,1,83.8
17,4.01,95.7,4.6,3,2,2,87.6
20,7.7,78.8,4.8,2,1,1,79.6
23,3.75,57,6.2,1,1,1,61.1
19,5.71,41.9,6.8,3,2,2,77.2
19,0.51,99.4,9.6,1,2,3,44.7
18,3.56,98.6,6.1,1,1,1,51.3
19,2.17,80.1,8.8,3,1,1,60.6
19,6.35,47.5,5.7,1,1,2,66.1
19,4.26,83.4,7.2,1,2,3,55.8
19,5.12,67.2,6.2,3,2,1,81.6
19,2.03,42.8,9.3,3,2,2,56.2
22,0.93,47.9,6.5,1,3,3,38.4
19,5.44,42.5,7.4,3,1,3,79.3
23,3.54,46.9,9.2,2,2,1,51
21,3.34,73.3,9.5,1,1,3,64.9
22,7.71,84.1,7.9,3,3,2,90.3
21,0.95,98.7,6.3,2,2,1,38.2
24,5.15,99.1,9.7,2,1,2,78.1
19,0.48,88.8,9.4,1,2,3,52.4
24,5.48,42.9,6.1,2,3,1,41.9
18,4.48,67.1,7.3,3,3,3,59.8
18,5.82,42.9,5.7,3,3,2,55.9
23,6.01,78.2,6.2,3,2,3,71.7
24,1.06,49.4,7.7,2,1,2,36.8
17,2.2,79.4,6.6,1,3,2,22.3
21,2.02,55.2,5.6,3,1,1,54.8
21,4.86,79.1,7.2,3,2,1,70.2
18,2.07,83.9,5.6,1,1,1,44.1
21,4.13,57.3,8.1,3,2,3,79.3
22,3.54,99.4,8.7,1,2,1,69
21,4.69,53.8,6.9,2,3,2,55.2
21,2.81,45.8,6.4,2,1,2,35.2
24,7.4,75,8,3,3,1,85.3
18,7.72,64.7,6.4,3,2,2,100
21,2.81,89.8,9.9,2,2,3,59.8
19,7.31,71,9,1,2,1,70.1
24,6.34,55.3,7.1,2,1,2,81.1
19,1.81,71.5,6.9,2,1,2,47.4
23,4.5,91.8,7.1,1,2,3,66
22,3.02,54.2,7.1,2,2,3,75.8
18,6.41,47.3,4.6,1,1,3,45.3
23,7.15,92.4,6.4,2,2,1,85.9
18,4.98,91.7,5.5,3,1,2,68.7
19,5.04,91,6.5,1,3,2,71
19,5.77,56.4,5.8,1,1,1,75.1
22,3.96,87.8,9.5,3,3,1,65.8
20,3.77,55.4,4.9,2,3,3,52.1
21,4.51,77.2,9.2,2,1,1,84.5
21,6.55,47.3,7.1,1,2,2,50.5
18,5.18,65.2,8.4,1,2,1,74.9
18,1.15,94.4,9.1,1,1,2,44.8
19,1.12,41.2,5.9,1,2,1,30.4
18,3.33,49.2,5,1,2,1,43.8
24,5.27,78.4,9.4,1,1,3,68.8
20,3.13,87.7,5.4,3,2,3,68.2
20,3.05,66.2,5.5,1,1,1,53.7
22,7.16,85.7,6.8,2,1,1,76.8
23,6.95,98.4,4.8,3,1,3,92.3
22,3.81,81.7,6,3,1,2,79.3
21,5.75,66.6,7.2,3,2,1,78.6
24,3.62,77.8,9.2,2,3,1,65.2
24,4.83,58.4,4.4,1,3,3,52
18,2.2,45.7,9.5,3,1,1,55.9
18,3.98,48.7,6.9,1,2,3,58.1
20,5.14,66.3,8.9,3,3,1,68.9
23,3.53,57,9.2,3,1,2,64.3
24,6.08,42.7,7.1,1,3,2,68
22,2.14,62.7,9.3,2,2,2,55.7
22,0.1,91.1,4.9,2,2,3,23.7
18,7.31,44.9,9.3,3,2,1,77.7
21,2.89,94.1,9.1,2,2,2,67.4
18,2.02,49.6,7.4,2,1,2,61.2
21,3.81,67.5,7.8,2,1,3,83.1
18,1.99,93.5,8.5,3,3,2,60.7
17,5.87,44.6,9.9,3,2,3,100
24,2.45,75.1,6.5,2,1,3,46.7
24,7.91,85.1,6.8,2,1,2,87
22,2.21,74.6,6,1,1,1,39.4
22,2.89,42.5,5.2,2,1,1,42.9
18,4.31,72.8,5.7,2,1,3,78.3
21,0.08,48.9,8.1,3,1,3,49.9
22,0.08,64.3,4.2,1,3,2,41.6
21,1.87,53.5,8.2,1,1,3,54.4
19,0.65,85.4,9.7,3,2,2,53.4
20,6.08,88.4,5.5,1,3,3,68
23,6.97,52.4,5.6,2,2,2,75.8
19,3.31,78.5,9.4,2,2,3,63.8
24,4.13,88.4,9.8,2,2,3,62.2
23,4.9,66.2,8.5,2,3,2,75.1
24,0.76,95,5.3,1,2,1,29.2
21,3.76,53.1,7,3,2,3,67.4
18,7.67,47.6,9,2,2,3,93.7
17,1.66,49.2,7.6,2,2,3,31.4
21,0.67,94.8,5.3,3,1,2,50.4
20,2.24,77.2,4.2,3,1,2,47.2
17,4.38,47,6.4,1,1,2,43.4
24,6.95,63.3,8.8,2,2,1,89.5
24,2.84,58.4,4.2,1,1,2,43
19,2.76,92.6,6.2,1,1,3,50.1
22,2.74,61.3,8.8,1,2,3,57.1
20,6.73,45.1,8.3,2,3,2,83.9
20,3.75,40.7,4.1,2,2,2,38.8
21,2.65,74.3,7.9,3,3,1,56.1
20,1.42,49.1,4.2,2,2,2,26.8
23,1,99.4,8.9,1,2,3,61.1
18,7.79,94.4,4.1,1,2,1,81.7
22,3.89,71.2,4.4,2,1,2,67.5
24,0.58,82,6.7,2,2,1,40.2
23,7.25,51.9,4.5,2,3,1,52.1
17,7.63,41.2,8.5,2,1,3,61.7
17,1.9,41.6,8.5,3,3,2,45.5
22,2.53,74,4.1,2,2,3,41.8
24,7.68,50.2,6.9,1,2,2,81.3
23,0.13,82.9,5.5,3,2,2,33.7
24,2.59,82.1,7.7,1,2,3,54.5
18,3.44,97.7,4.6,3,2,1,68.1
21,6.16,86.3,9.3,2,2,2,61.2
22,2.94,73.8,7.7,1,1,1,47.2
21,2.71,60.7,9.9,3,2,1,61
23,5.84,97.5,4.8,3,2,2,100
18,6.79,51.2,4.4,2,2,2,80.3
20,0.75,52,5.2,1,1,2,27.8
20,1.14,77.8,9.8,3,2,1,54.8
24,5.28,99.2,8,2,1,2,88.4
18,2.51,45,4.1,1,2,2,23.7
19,5.35,99.4,9.3,3,3,1,77.7
17,1.39,63.5,7.6,1,3,3,32
18,6.43,78.3,5.1,3,1,2,74.7
24,2.57,81.1,6.3,3,2,1,69.5
23,2.68,73.4,8.4,2,2,2,43.5
19,1.43,95.1,7.6,2,2,1,55.5
22,1.69,59.4,5,1,1,3,35.4
21,4.79,84.1,4.3,3,1,2,61.3
24,4.65,72.6,5.5,1,2,2,67.3
19,6.6,86,8,3,2,2,96.9
24,5.04,91.9,5.4,3,3,3,84.1
19,3.42,63.5,5.7,2,1,1,70.5
22,6.43,40.6,8.8,1,2,1,59.1
20,0.13,87.3,9.9,1,1,2,44.1
22,5.61,48,4.5,2,2,2,64.1
19,4.35,56.9,8.8,3,2,3,56.5
23,1.77,74.5,7.2,1,2,1,47.2
22,5.1,51.3,6.9,2,2,2,66.1
19,7.89,91.3,5.4,3,2,1,83.8
24,2.77,57,9.9,3,1,1,52.8
22,5.11,59.8,5.3,3,1,1,77.7
20,3.51,83.4,9.9,2,2,3,79.3
18,3.14,47,8.2,3,2,1,55.8
24,2.46,79.6,9.1,3,1,2,57.7
23,1.83,41.6,6,2,1,3,52.5
22,1.88,81.4,6.7,2,2,3,63.2
23,6.19,63.8,9,1,1,3,66.5
21,2.59,85.8,9.5,2,1,1,58.4
18,4.24,43.1,6,3,1,3,38
18,1.71,94.6,6.5,2,3,3,77.8
17,1.7,60.9,4.4,3,2,3,57.5
17,4.7,63.3,8.4,3,2,1,58.8
22,4.66,50.3,8.5,1,2,1,60.2
23,4.04,47.7,8.4,1,2,3,39.8
18,5.55,43.3,4.7,1,1,2,54.1
21,5.1,46.4,4.1,3,3,1,58.1
17,1.6,73.3,8.3,2,3,3,57.7
20,0.44,83.7,5.1,2,3,1,41.8
23,2.16,46.1,7.3,1,2,1,38.5
23,3.45,47.7,6.5,3,2,2,70.1
24,1.67,45.4,6.8,1,2,1,34.8
19,3.86,69.3,8.2,1,1,3,64.8
24,0.29,53.3,9.4,2,2,3,30
23,3.82,48.8,7.5,1,2,3,53.5
19,2.81,65.2,8.4,2,2,2,52.3
19,7.67,75.5,9.9,1,1,1,71.3
17,7.01,50.7,6.4,3,1,3,73.6
24,7.61,86.6,8.2,2,1,1,92.4
18,5.27,75.8,7.5,2,2,2,77
19,7.78,85.6,4.3,3,3,1,69.1
20,1.52,59.8,5.1,1,3,2,45.7
18,4.26,63.6,6.8,3,1,2,85
23,5.95,98.8,6.4,2,3,1,80
22,3.86,76.3,4.4,3,1,1,56
18,1.71,49.1,8.9,2,2,1,31.8
18,5.23,82.9,5.2,1,2,3,53.9
17,7.77,84.6,5.8,2,2,1,77.3
24,4.19,97.9,7.2,3,1,3,60.8
20,1.98,72.8,4.2,1,2,1,32.5
22,0.32,75.4,4.5,2,2,1,74.7
18,0.83,58.3,8.3,2,2,1,40.9
18,6.22,73.4,6.3,2,2,1,63.9
21,3.88,42.3,7.6,2,1,1,26.3
18,1.67,89.4,6.9,2,1,2,49.1
21,6.88,81.7,7.7,1,3,2,85.1
24,3.49,81,8.4,2,2,3,71
19,6.37,80.8,4.1,2,2,3,83.9
21,6.49,53,8.6,2,3,2,86.2
24,5.74,42.6,9.2,3,2,1,82.3
24,7.78,71.7,8.4,1,1,1,79
17,7.18,72.4,6.3,3,2,3,85.7
17,1,91.2,5,2,2,1,35.6
24,2.75,80.7,9.5,1,1,1,59.9
24,7.63,59.7,6.3,3,2,1,88.1
19,5.24,71.1,7.8,2,1,2,52.3
21,3.55,71.9,9.3,1,2,3,80.1
21,6.9,82,5,3,3,2,100
22,5.11,85.2,5,1,1,1,54.6
23,2.96,77,4.1,1,3,1,50.6
19,2.17,91.3,9.8,1,2,1,53.9
24,6.81,59.2,8,3,3,2,76.4
17,6.77,89.2,9.1,2,1,2,100
17,7.35,42.1,7.7,2,2,3,97.4
24,6.28,90.1,8.5,3,1,2,87
18,1.48,58.6,8.5,3,3,3,46.1
24,3.11,81.7,4.6,1,2,1,51
19,2.62,82.7,4.7,1,3,1,56.9
19,2.06,62.6,5.2,2,2,1,39.6
17,6.36,53.8,4.7,3,3,2,64.2
24,1,85.2,5,2,2,3,35.2
19,3.83,58.4,8.9,2,2,3,62.4
18,6.93,59.4,7,2,2,2,66.9
20,6.31,78.7,5,3,2,2,77.1
18,2.14,81.5,9.5,2,2,1,53.9
23,0.28,40.6,6.8,1,3,2,45.4
17,3.31,70.1,9.6,1,1,3,43.3
20,4.75,89.4,4.9,1,1,3,68.6
20,6.84,64.2,4.1,2,2,1,59.9
17,4.23,61.1,9.2,2,2,2,58.2
17,2.13,77.2,5.8,1,1,2,49
21,5.53,51.5,7.3,2,2,3,59.5
20,3.21,95.5,6.2,3,2,3,68.6
18,6.6,54,9.7,1,2,2,65.9
18,0.19,81.7,4.3,1,1,2,48.6
23,3.35,80.6,6.1,3,1,3,68.1
22,3.38,82.8,7.3,2,2,2,74.7
21,4.7,90.4,9.9,3,1,2,87.3
23,2.87,71.4,4.6,1,2,3,54.8
17,3.22,94.2,4.1,2,2,2,50.9
22,5.88,76.7,8.6,2,1,1,75.2
23,1.37,97.8,5.8,1,1,3,56
18,1.91,45.5,6.2,1,3,2,25.9
21,0.82,90.6,8.9,3,2,1,60.4
23,2.06,77.7,6.3,2,1,2,52.8
21,4.04,93.3,8.1,1,1,3,74
18,1.51,61,5.4,1,1,1,31
22,0.59,79.2,8.3,3,2,1,54.2
23,7.91,70.8,7.9,1,3,2,72.6
17,3.64,85.6,7.8,1,2,3,57.8
21,6.65,79.5,8.4,1,3,2,89.1
21,5.91,93.6,6.9,1,3,1,81.6
19,1.32,65.8,5.2,3,3,3,51.6
17,4.1,74.9,7,3,2,2,59.5
17,4.54,91,4.3,2,2,1,64.1
23,1.26,73.4,8.9,2,2,2,63.6
23,0.9,65.6,9.2,2,2,3,52.4
20,2.11,68,4.5,1,3,3,58.4
24,2.09,86.3,7.4,1,1,2,57.7
24,2.22,96.4,5.9,3,2,3,76.6
22,2.02,52.2,6.1,3,2,1,54.5
21,4.37,55,5.3,1,2,3,56
24,2.36,51.6,6.4,2,2,2,35.1
21,6.17,51.3,9.2,1,2,3,68.6
24,0.42,43.7,7.8,3,2,1,34.9
24,4.97,87.9,9.9,3,3,2,74.1
18,6.18,60.4,6.4,1,3,2,58.3
22,3.5,65.5,8.5,2,2,1,58.1
22,2.55,91.9,4.8,3,1,3,48.6
23,2.42,95,6.1,2,1,3,77.3
19,2.62,72.7,7.4,3,1,3,42.9
23,0.94,45.8,7.3,1,1,1,19.599
20,4.65,67.4,6.9,2,2,1,71.9
20,4.99,94.8,9.4,1,1,1,85.6
18,3.12,94.1,7.2,3,2,3,80.1
19,7.65,59.5,9.4,1,1,3,100
24,7.29,98.3,4.1,3,1,2,90.4
22,2.38,59.5,9.1,3,1,1,52
22,5.86,88.9,4.8,1,1,1,56.8
24,0.93,96.2,7.5,1,3,1,54.1
19,6.06,47.8,8,2,1,2,81.3
22,5.89,57.5,9.5,1,2,3,59.9
19,2.85,73.7,5.8,1,1,3,63.9
23,3.1,62.1,5.5,2,2,1,48.3
20,4.69,98.8,9.3,3,1,2,100
23,2.24,64.2,6.1,3,1,3,66
22,4.58,90.3,8.4,3,2,1,78.8
23,7.1,51.9,4.4,2,2,2,78.8
24,3.56,99,4.3,1,1,3,57.3
23,1.63,83.8,8.7,3,1,2,71.4
19,4.46,40.8,4.1,3,1,1,31.7
21,5.22,50.3,6,2,3,1,48.4
20,4.21,46.1,5.1,3,1,3,59.8
17,0.19,75.5,7.8,1,3,1,50.5
21,5.35,90,5.8,2,1,3,74.1
20,0.3,87.1,5.6,1,2,1,38.9
20,3.34,74.7,9.2,3,1,1,65.7
17,3.32,77,4.1,1,2,3,39.9
21,6.77,96.6,5.2,2,1,3,84.9
21,6.9,67.1,7.7,1,2,1,78
17,6.2,85,4.5,2,1,3,73.3
22,6.56,45.8,8.4,1,1,3,75
18,1.75,45.1,8.9,2,1,2,43.8
18,5.73,50.3,9.7,2,1,1,73.5
20,5.99,97.5,9,2,2,3,97.7
20,6.22,85.6,8.7,3,1,3,71.9
24,6.36,94.7,4.9,1,1,1,56.1
17,1.31,60.4,4.2,1,2,1,19.599
19,2.06,50,7,3,3,1,39.9
22,6.27,43.6,8.5,1,2,3,58.8
18,1.18,66.3,4.5,1,2,3,44.5
24,0.99,98.3,9.6,1,2,1,54.1
22,7.82,42.5,7.4,1,1,1,55.6
24,7.74,95.6,5.5,2,3,3,100
24,2.69,56.6,8.8,2,3,3,60.3
17,0.08,43.4,4.9,3,2,1,19.599
20,3.19,50.4,4.1,3,1,2,54.6
22,0.21,45.9,5.7,2,2,2,28.3
17,1.15,80.8,7.8,3,2,1,74.2
20,1.79,97.3,8.2,3,3,2,67.2
22,6.71,99.3,5.8,1,1,1,64.3
23,3,44.3,4.1,3,1,2,55.5
20,0.08,72.8,7.6,3,1,1,56.5
23,5.1,66.1,7,1,2,1,76
22,0.57,56.8,6.8,1,2,1,19.599
17,7.15,72.3,7.5,1,1,3,74.3
19,1.96,54.7,6.2,1,2,2,23.2
24,1.9,54.4,9.5,3,2,2,60.6
17,3.18,97.3,9.3,3,2,2,66.7
17,0.86,84.9,7.3,2,3,2,31.1
19,0.19,85.9,5.9,1,2,3,51.2
24,7.31,70.7,5.2,1,3,1,80.3
22,6.91,65.5,7.2,2,3,3,71.8
18,7.33,63,8.4,2,2,2,83.9
20,5.41,48.2,7,1,3,1,56.1
24,0.1,98.4,9.7,2,2,3,47.5
18,7.79,80.5,5.8,2,1,1,100
21,5.67,70.5,5.2,1,1,3,78.5
20,3.32,77.8,7.8,1,2,1,41.2
23,5.86,99.4,6.1,1,1,2,66.8
23,4.54,55,6.6,1,2,3,53.9
23,5.37,92.7,8.9,1,2,3,72.9
17,6.59,46,5.5,3,1,1,67.3
20,7.49,40.6,7.5,2,2,3,66.2
22,6.37,94.7,9.4,3,3,2,100
20,7.17,45.2,5.3,3,2,2,71.2
22,4.54,81.2,8.3,2,2,1,62.1
22,2.71,68.7,6.8,3,3,3,78.5
19,5.36,64.7,6.3,2,2,2,64.1
17,4.45,99.4,5.8,3,2,1,87.6
24,0.45,59.4,5.9,3,1,1,24.2
23,4.61,45.6,8.2,2,1,1,75
24,3.34,54.7,7.8,2,2,3,54.4
19,2.96,97.8,4.1,1,2,2,55.7
19,5.8,96.1,7.5,2,2,2,100
19,7.08,57.5,7.9,3,2,1,66.1
17,1.58,72.8,7.8,3,1,2,66.5
18,6.36,75.5,7.2,1,3,1,89.3
19,1.36,98.8,5,2,2,1,30.3
24,4.61,77.4,6.7,3,1,2,86.9
18,6.79,91,5.5,3,3,3,77.2
21,7.25,48.7,5.5,1,1,3,67.7
21,2.47,69.6,7.6,3,1,3,73.5
19,6.55,85.8,5,3,3,3,94.5
24,7.03,42.5,6.2,3,2,1,65.1
17,1.38,65.9,8.4,2,2,1,31.4
23,3.08,96.7,8.6,3,3,3,100
22,6.21,86.8,9.3,3,3,3,69
19,0.12,48.3,8.9,3,1,1,32.7
23,5.01,69.4,4.9,3,1,3,78.1
20,3.32,67.6,5.6,3,1,2,70.9
24,4.14,47.2,6.6,1,3,2,73.8
17,3.35,58.5,9.1,2,2,2,39.9
17,1.56,50.8,4.1,2,2,2,33
21,2.79,99.3,8.7,2,2,2,70.3
24,6.89,70.3,9.1,1,3,2,79.3
17,4.89,49.2,7.4,2,2,1,62
23,3.82,68,4.3,1,3,2,86.6
24,5.65,45.4,7.3,1,1,2,66
20,1.47,90.5,5.8,1,2,2,61.3
23,0.67,78.4,5.9,3,1,3,60.2
23,4.39,71.3,6.2,2,1,1,74.1
18,0.09,83.8,4.3,2,1,3,35.3
23,1.19,58.5,5.4,3,1,3,51.4
22,5.74,64.4,7.1,1,2,3,51.8
17,7.21,45.4,6.1,1,2,1,89.7
21,2.28,54.5,8.8,3,2,1,55.5
22,3.06,42,9.1,3,1,3,63.1
23,5.45,46.3,4.6,1,3,1,56.3
23,6.44,79.3,9,2,2,1,63.5
20,2.08,53.5,9.6,3,3,1,33.6
19,6.61,40.6,6,1,2,1,60.3
18,7.78,51.7,6.2,1,2,3,71
17,0.7,58.5,7.5,2,2,3,37.1
22,1.79,48.5,6,3,2,2,37.8
24,5.81,52.8,9.9,3,2,3,85.4
17,0.29,98.5,8.2,1,2,3,61.8
22,2.27,41.4,4.1,2,2,3,43.9
21,6.76,73.9,7.1,1,2,2,71.2
18,5.45,87,5.1,3,3,3,92.2
18,5.13,98.9,7.4,2,1,1,63
19,4.9,61.5,8.6,2,3,1,86.9
22,4.02,58.3,6.5,3,2,1,67.1
19,6.13,65.4,4.2,2,1,3,65.3
23,6.92,77.7,6.4,3,3,3,94.7
19,6.36,66.4,5.9,3,2,3,74.7
17,3.86,59.8,5.5,1,2,3,51.4
17,6.23,94.7,5.7,3,1,1,87.6
20,6.04,64.7,5,3,1,3,67.7
20,3.65,51.2,9.9,3,3,1,70.8
22,2.67,99.4,7.8,1,2,2,58.8
20,3.28,74,4.4,1,2,1,51.1
18,3.95,91,8.5,2,2,2,65.2
18,1.18,59.3,5.8,2,1,2,55
21,1.75,53.9,7.3,1,1,3,46.6
19,0.81,51.4,8.9,1,2,3,23.4
22,0.58,85.3,7.3,3,2,3,62.6
24,4.53,98,5.1,1,3,1,64.4
19,5.58,96.5,9.6,3,2,2,92.5
21,4.91,82.4,7.7,1,2,2,65.7
23,5.82,83.4,9.4,2,1,1,76.3
18,3.25,55.9,6,3,2,2,41.9
21,6.39,62.5,6.6,2,2,1,67
19,5.98,44,7.2,3,3,1,63.1
22,5.69,73.8,4.2,3,1,3,74.6
22,6.13,97.5,7.3,3,1,1,73.6
18,1.85,79.9,8,1,2,1,56.1
18,4.56,65.9,6.3,3,1,3,72.4
17,6.2,58.4,7.1,3,1,1,74.1
17,0.79,69.6,8.5,3,3,3,35.8
17,1.98,60.7,9.8,3,2,3,48
22,3.93,95.5,4.8,2,1,1,58.5
24,3.31,82.6,9.6,2,1,1,75.8
20,7.31,55.6,6.5,3,3,3,82
24,6.01,66.1,5.8,1,2,1,54.9
22,0.33,40.8,7.7,1,3,3,35
23,3.72,41.3,6.5,1,2,1,44.3
22,6.1,66.7,9.5,2,1,1,75.7
18,5.35,66.2,8.8,2,2,3,82.2
21,4.3,40.7,9.9,3,2,2,67.4
21,0.68,62,5.4,3,1,1,44
22,7.32,56.3,4.5,1,2,2,67.1
23,3.32,56.8,9,1,2,1,37.9
17,1.16,60.2,9.2,2,3,2,38.6
22,0.68,75.9,8.7,1,3,1,44.1
23,6.28,83.5,4.2,3,1,3,97.3
17,4.9,63.5,5.9,3,2,2,74.5
20,2.01,98.9,4.1,3,2,1,55.3
24,4.26,74.9,6.5,2,2,1,66.8
17,7.57,81.6,4.6,3,3,2,80.3
18,3.94,67.1,9.9,3,1,3,93
23,3.13,96.4,6.3,3,1,1,80.8
18,2.46,72.3,6.3,2,1,2,69.5
22,1.46,84.7,8,1,2,2,40.1
24,7.28,71.2,9.5,3,1,2,78.2
20,1.37,92,4.1,2,2,1,57.6
20,0.44,85.9,8.1,1,3,2,45.1
20,1.14,89.5,6.4,3,2,3,49.1
19,1.46,43.8,5.1,3,3,2,35.3
20,3.4,74.3,4.4,3,2,1,61.2
21,7.28,71.4,8.8,3,1,2,77.5
24,1.08,63.4,9.2,1,2,1,38.5
24,1.17,56.7,7.9,1,2,1,43.4
23,3.5,89.1,8.9,3,1,3,76.4
17,7.23,57.4,6.4,2,2,2,91.4
19,7.42,74,4.1,3,2,3,96.8
23,7.61,69.8,9.3,3,3,2,90
21,1.02,70.6,9.1,2,1,3,57.5
19,5.64,96,6.6,2,3,1,85.2
19,5.18,93.6,5.2,1,2,3,64.1
17,0.24,75.3,5.8,1,1,3,35
19,5.38,52.2,6.4,2,3,2,60.6
20,5.58,51.1,9.3,1,1,1,50.3
20,5.25,46.5,4.5,1,3,1,46.3
21,1.73,67.7,9.9,1,2,1,49.3
19,2.66,51.4,9.3,1,3,1,41
18,4.43,66.7,8.8,2,2,1,67
24,1.11,61,9.2,2,2,1,39.7
20,1.27,41.9,6.7,3,2,2,29.8
19,5.59,87.3,8,3,3,2,84.5
22,1.33,97,5.1,2,1,1,35.4
21,0.13,64.4,5.5,1,1,2,35.5
21,1.48,58.8,7.7,2,2,3,37.8
18,0.6,43,6.6,2,2,2,32.4
22,2.26,41.1,9.5,2,2,3,40.5
18,6.08,78.1,5.8,2,2,2,93.2
23,6.29,72.4,4.7,1,2,2,76.3
20,0.57,87.1,8.3,1,1,1,31.1
20,4.56,72.7,5.1,3,1,3,66.2
20,0.7,51.6,5.6,1,2,2,35.4
20,1.5,91.8,8.4,1,2,3,56.3
22,6.27,93.3,5.2,1,1,1,75.7
20,7.78,86.8,7.1,2,2,1,90.7
18,2.17,97.1,6.3,2,2,3,80.3
21,6.21,92.5,7.7,3,2,3,84.6
19,2.74,68.1,9.4,1,1,2,49.9
17,6.28,90.5,4.7,1,2,2,66
23,4.56,83.9,8.7,1,1,1,79.1
19,4.37,69.6,9.7,2,1,2,73
21,6.47,64.6,5,2,2,3,85.5
